sample,init_iter,final_iter,init_image_mse_256,final_image_mse_256,init_image_mae_256,final_image_mae_256,init_image_rmse_256,final_image_rmse_256,init_image_mse_480,final_image_mse_480,init_image_mae_480,final_image_mae_480,init_image_rmse_480,final_image_rmse_480,init_dobs_abs_loss,final_dobs_abs_loss,init_dobs_rel_l1,final_dobs_rel_l1,init_dobs_rel_l2,final_dobs_rel_l2,init_image_psnr_256,final_image_psnr_256,init_image_ssim_256,final_image_ssim_256,init_image_psnr_480,final_image_psnr_480,init_image_ssim_480,final_image_ssim_480,image_mse_256_improve_ratio,image_mse_256_improved,image_mae_256_improve_ratio,image_mae_256_improved,image_rmse_256_improve_ratio,image_rmse_256_improved,image_mse_480_improve_ratio,image_mse_480_improved,image_mae_480_improve_ratio,image_mae_480_improved,image_rmse_480_improve_ratio,image_rmse_480_improved,dobs_abs_loss_improve_ratio,dobs_abs_loss_improved,dobs_rel_l1_improve_ratio,dobs_rel_l1_improved,dobs_rel_l2_improve_ratio,dobs_rel_l2_improved,image_psnr_256_delta,image_psnr_256_improved,image_ssim_256_delta,image_ssim_256_improved,image_psnr_480_delta,image_psnr_480_improved,image_ssim_480_delta,image_ssim_480_improved,init_mse_256,final_mse_256,mse256_improve_ratio,init_mse_480,final_mse_480,mse480_improve_ratio,dobs_loss_improve_ratio,best_mse_256,best_mse_256_iter,best_dobs_abs_loss,best_dobs_iter,runtime_seconds,initial_forward_evals,adjoint_step_forward_evals,candidate_selection_forward_evals,post_update_eval_forward_evals,total_forward_like_evals_excluding_adjoint_solve
test_1,0,8,53.711753845214844,35.271697998046875,2.5710866451263428,2.6860222816467285,7.328830319035558,5.938998063482331,48.023372650146484,30.54869270324707,2.4542646408081055,2.545844554901123,6.929889800721688,5.527087180717079,0.0068743061274290085,0.0029984135180711746,0.15223252773284912,0.06640031188726425,0.09443479776382446,0.037608928978443146,28.934383885246298,30.760813547765512,0.8751691579818726,0.8851674795150757,29.420550651011723,31.385150922764375,0.9154216647148132,0.9202355146408081,0.343315094500688,True,-0.044703136216046546,False,0.18963902765536164,True,0.3638786487197239,True,-0.03731460437079276,False,0.20242783945255763,True,0.5638231025716038,True,0.5638231009055231,True,0.6017471327348793,True,1.8264296625192138,True,0.009998321533203125,True,1.9646002717526514,True,0.004813849925994873,True,53.711753845214844,35.271697998046875,0.343315094500688,48.023372650146484,30.54869270324707,0.3638786487197239,0.5638231025716038,35.271697998046875,8,0.0029984135180711746,8,57.47967992000031,1,8,32,0,41
test_2,0,8,28.386564254760742,19.006977081298828,1.5632814168930054,1.7851552963256836,5.32790430232758,4.359699196194484,25.109024047851562,15.852190017700195,1.4762279987335205,1.671595811843872,5.010890544389446,3.9814808824983947,0.0038528013974428177,0.0018529403023421764,0.08478619903326035,0.04077650234103203,0.059301093220710754,0.025008734315633774,31.703948908922413,33.445946710695324,0.9252148270606995,0.9298198819160461,32.23677889481016,34.234184525987345,0.949297308921814,0.951806366443634,0.3304234739112016,True,-0.14192830352548216,False,0.1817234415621802,True,0.3686656244587513,True,-0.13234257396406812,False,0.20543447372711968,True,0.5190667486543487,True,0.5190667489934878,True,0.5782753241473496,True,1.7419978017729107,True,0.00460505485534668,True,1.9974056311771875,True,0.0025090575218200684,True,28.386564254760742,19.006977081298828,0.3304234739112016,25.109024047851562,15.852190017700195,0.3686656244587513,0.5190667486543487,19.006977081298828,8,0.0018529403023421764,8,57.336080236999805,1,8,32,0,41
test_3,0,8,175.8738250732422,131.73928833007812,3.6124625205993652,4.169137954711914,13.261742912349122,11.47777366609388,163.69229125976562,121.4933090209961,3.4948673248291016,4.033077716827393,12.794228826301554,11.022400329374547,0.009049007669091225,0.00546725420281291,0.20379170775413513,0.12312743067741394,0.14658522605895996,0.08253905177116394,23.78306512967424,25.037924091055643,0.8917426466941833,0.877496600151062,24.09479494392757,25.38955361339937,0.9139794707298279,0.9061828851699829,0.250944316044665,True,-0.1540986047434572,False,0.13451996906031896,True,0.257794560232547,True,-0.15400023576702027,False,0.13848654115709244,True,0.3958172649269294,True,0.39581726835344516,True,0.4369210732164662,True,1.2548589613814016,True,-0.014246046543121338,False,1.2947586694718005,True,-0.007796585559844971,False,175.8738250732422,131.73928833007812,0.250944316044665,163.69229125976562,121.4933090209961,0.257794560232547,0.3958172649269294,131.73928833007812,8,0.00546725420281291,8,91.79036260799967,1,8,32,0,41
test_4,0,8,279.04229736328125,203.6278533935547,5.5956830978393555,6.177473545074463,16.70455917895714,14.269823173170531,262.35888671875,190.93626403808594,5.4424920082092285,6.032893180847168,16.197496310194055,13.817968882512579,0.01158791035413742,0.007274298928678036,0.2617424726486206,0.164308562874794,0.17118194699287415,0.10122125595808029,21.778376832853226,23.146705390766222,0.8476586937904358,0.8258195519447327,22.04611942742197,23.426193014395388,0.875629186630249,0.860791027545929,0.27026169395224436,True,-0.10397130020812802,False,0.14575278399764774,True,0.27223252687921784,True,-0.10847993377799993,False,0.14690711342738505,True,0.37225101793672183,True,0.37225104809128823,True,0.4086919927210399,True,1.3683285579129958,True,-0.021839141845703125,False,1.3800735869734169,True,-0.014838159084320068,False,279.04229736328125,203.6278533935547,0.27026169395224436,262.35888671875,190.93626403808594,0.27223252687921784,0.37225101793672183,203.6278533935547,8,0.007274298928678036,8,57.16775357500046,1,8,32,0,41
test_5,0,8,125.69015502929688,84.37836456298828,2.820659637451172,3.540337085723877,11.211162073099151,9.185769677222932,115.09745788574219,75.28695678710938,2.718700408935547,3.4098706245422363,10.728348329810242,8.676805678768504,0.008617967367172241,0.00387195753864944,0.19188851118087769,0.08621338754892349,0.14412975311279297,0.05589229241013527,25.242064602083293,26.972766185597546,0.9049167633056641,0.8882206082344055,25.624419904746496,27.467879794571886,0.9267612099647522,0.9168588519096375,0.3286796046729275,True,-0.2551450868856942,False,0.18065855998424168,True,0.3458851466394032,True,-0.2542281648006406,False,0.1912263274805352,True,0.5507110465573006,True,0.5507110508132097,True,0.612208505158492,True,1.7307015835142536,True,-0.016696155071258545,False,1.8434598898253896,True,-0.009902358055114746,False,125.69015502929688,84.37836456298828,0.3286796046729275,115.09745788574219,75.28695678710938,0.3458851466394032,0.5507110465573006,84.37836456298828,8,0.00387195753864944,8,57.32724862699979,1,8,32,0,41
test_6,0,8,71.6466293334961,47.058387756347656,1.914595365524292,2.4850730895996094,8.464433196233289,6.8599116434796485,64.8623275756836,40.7476692199707,1.8384569883346558,2.3612966537475586,8.053715141205554,6.383390104009836,0.008668097667396069,0.0030391814652830362,0.1931835114955902,0.06773340702056885,0.137950599193573,0.043187305331230164,27.68311958589543,29.50870678160498,0.9161964654922485,0.911641001701355,28.115151928973077,30.13404950111711,0.9426035284996033,0.9395098686218262,0.3431876950232556,True,-0.2979625535230521,False,0.18956042484539545,True,0.3717821924841459,True,-0.2843904800221769,False,0.20739807752195735,True,0.6493831077418626,True,0.6493830840073306,True,0.6869364425788651,True,1.8255871957095522,True,-0.004555463790893555,False,2.0188975721440343,True,-0.0030936598777770996,False,71.6466293334961,47.058387756347656,0.3431876950232556,64.8623275756836,40.7476692199707,0.3717821924841459,0.6493831077418626,47.058387756347656,8,0.0030391814652830362,8,57.39105073899918,1,8,32,0,41
test_7,0,8,83.28988647460938,53.29296112060547,2.312087059020996,2.8461196422576904,9.12632929904512,7.300202813662472,76.40373229980469,46.85317611694336,2.2255923748016357,2.723304510116577,8.740922851724793,6.844937992191263,0.009230276569724083,0.0035759001038968563,0.20786698162555695,0.08052971959114075,0.1365744024515152,0.04845591261982918,27.029154519763257,28.968378704648636,0.903594434261322,0.8992573022842407,27.403931478601816,29.527686856217894,0.9359890818595886,0.9325231909751892,0.360150873337401,True,-0.23097425382528114,False,0.20009430139382692,True,0.38676849014267967,True,-0.22363130865735384,False,0.2169090028244775,True,0.6125901453225535,True,0.6125901335459988,True,0.6452050182853515,True,1.9392241848853793,True,-0.004337131977081299,False,2.123755377616078,True,-0.003465890884399414,False,83.28988647460938,53.29296112060547,0.360150873337401,76.40373229980469,46.85317611694336,0.38676849014267967,0.6125901453225535,53.29296112060547,8,0.0035759001038968563,8,57.73628410600031,1,8,32,0,41
test_8,0,8,63.59306716918945,42.997684478759766,1.8261064291000366,2.282966375350952,7.97452614073021,6.557261965085715,57.50374221801758,37.438262939453125,1.7472949028015137,2.1775319576263428,7.583122194585656,6.118681470664503,0.006997683551162481,0.0032355235889554024,0.15615957975387573,0.0722036063671112,0.10956566035747528,0.0443740040063858,28.200979500838592,29.90062653628998,0.9187357425689697,0.9165942668914795,28.638116135653398,30.501920319736247,0.9465979933738708,0.9446882009506226,0.3238620750220353,True,-0.25018254082584906,False,0.1777239362732268,True,0.34894214714737315,True,-0.24623036107686522,False,0.19311843938985573,True,0.5376293360742878,True,0.5376293501721158,True,0.5950008071671032,True,1.6996470354513882,True,-0.0021414756774902344,False,1.8638041840828485,True,-0.001909792423248291,False,63.59306716918945,42.997684478759766,0.3238620750220353,57.50374221801758,37.438262939453125,0.34894214714737315,0.5376293360742878,42.997684478759766,8,0.0032355235889554024,8,70.15420936400005,1,8,32,0,41
test_9,0,8,80.4238510131836,50.5828857421875,2.1732399463653564,2.677436351776123,8.967934601299431,7.11216463126294,73.78215026855469,44.36479949951172,2.089841604232788,2.5525710582733154,8.589653675705133,6.660690617309268,0.009782316163182259,0.0035923225805163383,0.2200077474117279,0.08079260587692261,0.14400047063827515,0.047981683164834976,27.181228571032285,29.195041199944157,0.913264811038971,0.9092525839805603,27.55556414184129,29.76469198985106,0.9415132403373718,0.9382180571556091,0.3710462119763949,True,-0.232002180087744,False,0.2069339321193743,True,0.3987055224328423,True,-0.22141843338896527,False,0.22456819928043137,True,0.6327738215342548,True,0.6327738144313704,True,0.6667949559273989,True,2.0138126289118716,True,-0.0040122270584106445,False,2.209127848009768,True,-0.0032951831817626953,False,80.4238510131836,50.5828857421875,0.3710462119763949,73.78215026855469,44.36479949951172,0.3987055224328423,0.6327738215342548,50.5828857421875,8,0.0035923225805163383,8,57.61000913400039,1,8,32,0,41
test_10,0,8,197.83352661132812,141.64830017089844,4.3225884437561035,4.798130035400391,14.065330661286572,11.90160914208236,186.7687225341797,133.73326110839844,4.2055134773254395,4.694094657897949,13.666335373251298,11.564309798185036,0.009442828595638275,0.0062492890283465385,0.21164211630821228,0.14006531238555908,0.14015063643455505,0.08759532868862152,23.27207829246413,24.722963549093304,0.8712047934532166,0.8558505773544312,23.52203573815669,24.972682870308898,0.9010358452796936,0.8919046521186829,0.28400255205889957,True,-0.11001315481030535,False,0.15383367595896527,True,0.28396329270858073,True,-0.11617634403186225,False,0.15381047791204797,True,0.3381973457009124,True,0.33819735490680136,True,0.374991573941941,True,1.4508852566291743,True,-0.0153542160987854,False,1.4506471321522092,True,-0.009131193161010742,False,197.83352661132812,141.64830017089844,0.28400255205889957,186.7687225341797,133.73326110839844,0.28396329270858073,0.3381973457009124,141.64830017089844,8,0.0062492890283465385,8,87.03187566399993,1,8,32,0,41
test_11,0,8,241.6038818359375,158.74449157714844,5.367391109466553,5.906066417694092,15.543612251852448,12.599384571364922,228.8749237060547,149.08218383789062,5.237060070037842,5.771559238433838,15.128612748895872,12.209921532831022,0.013420342467725277,0.006535864435136318,0.3028797209262848,0.1475059688091278,0.19792187213897705,0.09051410108804703,22.404038143214212,24.22809057874449,0.829933226108551,0.807668924331665,22.63909509570931,24.500819761984836,0.8732815384864807,0.8557004928588867,0.34295554205977063,True,-0.10036073340684425,False,0.18941721092768837,True,0.3486303286359233,True,-0.10206091991456417,False,0.1929252380577771,True,0.5129882526196723,True,0.5129882966131597,True,0.5426776226882475,True,1.8240524355302767,True,-0.022264301776885986,False,1.8617246662755278,True,-0.017581045627593994,False,241.6038818359375,158.74449157714844,0.34295554205977063,228.8749237060547,149.08218383789062,0.3486303286359233,0.5129882526196723,158.74449157714844,8,0.006535864435136318,8,57.21147180600019,1,8,32,0,41
test_12,0,8,273.8349914550781,188.79383850097656,5.29047155380249,6.147521495819092,16.547960341234752,13.740227017810753,258.70770263671875,177.47618103027344,5.160700798034668,6.03441047668457,16.084393138589927,13.32201865447851,0.014096064493060112,0.00744018517434597,0.3162866532802582,0.16694243252277374,0.2056753933429718,0.10254861414432526,21.8601877931836,23.475199056065094,0.8374574184417725,0.8060764074325562,22.106983627307855,23.74367647206293,0.877284049987793,0.8557965755462646,0.3105561948172427,True,-0.16199878088380246,False,0.16967247113998862,True,0.31398957502441094,True,-0.16930058781599291,False,0.1717425370239001,True,0.47217997062363315,True,0.47217996462430545,True,0.5014055280116916,True,1.6150112628814952,True,-0.03138101100921631,False,1.6366928447550748,True,-0.02148747444152832,False,273.8349914550781,188.79383850097656,0.3105561948172427,258.70770263671875,177.47618103027344,0.31398957502441094,0.47217997062363315,188.79383850097656,8,0.00744018517434597,8,57.34750372599956,1,8,32,0,41
test_13,0,8,226.21719360351562,155.1171112060547,4.555836200714111,5.263667583465576,15.040518395438225,12.45460200913922,212.43695068359375,144.93032836914062,4.42957878112793,5.151872158050537,14.575217002967529,12.0387012741882,0.011433642357587814,0.006236090324819088,0.2550356090068817,0.13910047709941864,0.17273734509944916,0.08797717094421387,22.68982111781328,24.32848013966027,0.8566970825195312,0.8341066837310791,22.962776631753357,24.62348445921719,0.888925313949585,0.8742043972015381,0.3143000815493967,True,-0.15536804914987054,False,0.1719300038942234,True,0.3177725066059624,True,-0.16306141342372119,False,0.17402936287416626,True,0.4545841010030231,True,0.45458409654426013,True,0.4906881838779337,True,1.6386590218469905,True,-0.02259039878845215,False,1.6607078274638347,True,-0.014720916748046875,False,226.21719360351562,155.1171112060547,0.3143000815493967,212.43695068359375,144.93032836914062,0.3177725066059624,0.4545841010030231,155.1171112060547,8,0.006236090324819088,8,71.04226278600072,1,8,32,0,41
test_14,0,8,279.56524658203125,186.26844787597656,5.9189276695251465,6.388335704803467,16.720204741032067,13.64801992510183,265.6907653808594,175.93798828125,5.785666465759277,6.26174259185791,16.300023477923563,13.264161800929978,0.014817958697676659,0.0074921660125255585,0.3355511426925659,0.1696593165397644,0.21383121609687805,0.10133398324251175,21.7702453985814,23.533684263879042,0.8160982131958008,0.799750804901123,21.99131262220733,23.781481002795598,0.8598761558532715,0.8475356101989746,0.33372101806895654,True,-0.0793062631420701,False,0.18374086104285473,True,0.33780917063847227,True,-0.08228544263933352,False,0.18624891437151067,True,0.4943860915070131,True,0.49438611599155924,True,0.5261029465542223,True,1.7634388652976405,True,-0.016347408294677734,False,1.7901683805882662,True,-0.012340545654296875,False,279.56524658203125,186.26844787597656,0.33372101806895654,265.6907653808594,175.93798828125,0.33780917063847227,0.4943860915070131,186.26844787597656,8,0.0074921660125255585,8,72.240766592,1,8,32,0,41
test_15,0,8,135.0592041015625,75.8825454711914,3.8934991359710693,4.061913013458252,11.621497498238448,8.711058803107198,127.81112670898438,71.3456039428711,3.8075613975524902,4.001661777496338,11.305358318469361,8.446632698470504,0.007931074127554893,0.004446582868695259,0.17565138638019562,0.09847952425479889,0.11781840026378632,0.05951261892914772,24.929835359996538,27.4336583129248,0.8433449268341064,0.8315496444702148,25.16939058758854,27.70140503485937,0.8907251358032227,0.8821780681610107,0.43815346776270575,True,-0.043255147004196165,False,0.25043577177314325,True,0.44178878803470906,True,-0.05097760999167732,False,0.2528646628854174,True,0.4393467016421062,True,0.43934672942415426,True,0.49487839932982935,True,2.5038229529282603,True,-0.011795282363891602,False,2.5320144472708286,True,-0.008547067642211914,False,135.0592041015625,75.8825454711914,0.43815346776270575,127.81112670898438,71.3456039428711,0.44178878803470906,0.4393467016421062,75.8825454711914,8,0.004446582868695259,8,57.27329282699975,1,8,32,0,41
test_16,0,8,87.30409240722656,47.480281829833984,2.922834634780884,3.0585713386535645,9.34366589766707,6.8905937211414505,81.94046783447266,43.90081787109375,2.844766616821289,2.9967005252838135,9.052097427363044,6.6257692286325325,0.006639003753662109,0.0036499248817563057,0.1467539519071579,0.08068091422319412,0.09873472899198532,0.04619655758142471,26.824731202361846,29.469944339692567,0.8773598074913025,0.8761365413665771,27.10009282907493,29.810351108991313,0.9154103398323059,0.9134570956230164,0.4561505592617068,True,-0.0464400901294267,False,0.26253851575941306,True,0.46423520598176304,True,-0.05340821548034062,False,0.2680404423615505,True,0.45023003184879684,True,0.4502300403147838,True,0.5321144033756675,True,2.645213137330721,True,-0.0012232661247253418,False,2.7102582799163812,True,-0.0019532442092895508,False,87.30409240722656,47.480281829833984,0.4561505592617068,81.94046783447266,43.90081787109375,0.46423520598176304,0.45023003184879684,47.480281829833984,8,0.0036499248817563057,8,57.28299056600008,1,8,32,0,41
